"gene","stat"
"YIF1A",-1.08450166408053
"MYO1E",-1.08453596331983
"TSPAN18",-1.08460725425384
"GCC2-AS1",-1.08569095476912
"EXOC6B",-1.08575472474532
"PLCB2",-1.08577409323929
"ZNF337-AS1",-1.08579616185588
"AC254633.1",-1.0858630586816
"MALINC1",-1.08593756673893
"DPH6",-1.08596039331034
"ERI3",-1.0863890225312
"RB1-DT",-1.0864493145089
"TLR4",-1.08652895796722
"GK5",-1.08657252088673
"ACTG2",-1.08670568018365
"AC011445.2",-1.08687976488323
"LILRB2",-1.08702729153239
"RNF227",-1.08747565333815
"IDI1",-1.08751076100996
"OAZ2",-1.08756362426922
"AATBC",-1.08761763461578
"SWAP70",-1.0877404184572
"TNFRSF14-AS1",-1.08865899091061
"AC005076.1",-1.08868109835447
"AL359762.1",-1.08920831365568
"ANKRD42",-1.08923869837068
"MLLT11",-1.08929099705515
"CCDC28B",-1.08946388812826
"MYD88",-1.08981585312417
"RSPH4A",-1.08982666812974
"FZD8",-1.08988749963513
"ZFYVE9",-1.0901531123265
"AC083855.2",-1.09028027194451
"NID1",-1.09114200561246
"FCN1",-1.09122667149749
"ZNF503-AS2",-1.09224443124193
"HADHB",-1.09296815811734
"KCNMA1",-1.09303943137496
"HMBS",-1.09403437224235
"DUT",-1.09478871324198
"IL4",-1.0949069548484
"WNT1",-1.09544234123008
"AC079807.1",-1.09561072191629
"LIMS1",-1.09571950855046
"AC007611.1",-1.09662966028714
"CAPN3",-1.09678900619982
"AC098487.1",-1.09711310262103
"CDK5",-1.09717581429719
"MFAP3L",-1.09749823229449
"SH3BP4",-1.09761539278137
"ATG16L2",-1.0983462062335
"AC022506.2",-1.09864646295656
"PURB",-1.09946208362983
"AC023157.3",-1.0996168706616
"ARMCX5-GPRASP2",-1.09992452667458
"FCER1G",-1.10000586255428
"NUAK2",-1.10033895012775
"P2RX5",-1.10060782982535
"SPINT1-AS1",-1.10066990770796
"NAALAD2",-1.10133015647536
"JOSD1",-1.10186130516014
"LYPD2",-1.10205301414871
"SNX2",-1.10259536641161
"DICER1-AS1",-1.10265799195488
"AC079922.2",-1.1028861373786
"SPRY4",-1.10359313855117
"CLCN6",-1.10366418626692
"TEX10",-1.10457259285475
"TLR10",-1.10466381997777
"B3GAT1",-1.10466977015348
"SLC27A3",-1.10494483767951
"KLHL15",-1.10529815383953
"AC007881.3",-1.10589931731263
"SLCO4C1",-1.1067584671881
"AC004540.1",-1.10709004821221
"CCNG2",-1.107151501022
"ATP6AP1",-1.10727954690568
"THAP9",-1.10779399012337
"AC092068.3",-1.10789044902684
"CDC42-AS1",-1.10797319546826
"COX7A2L",-1.10844102465487
"INAFM2",-1.10929962092243
"ETFB",-1.10993002264278
"FTL",-1.11019239350958
"AC079305.3",-1.110387220325
"AC104109.2",-1.11049122984372
"FAM156A",-1.11076200681794
"ALG14",-1.11099082792568
"LINC02580",-1.1116774988729
"PPM1M",-1.11182828697853
"AL450352.1",-1.11238131153396
"PARD6G-AS1",-1.11257316119015
"TMEM164",-1.11307251498781
"SIPA1L3",-1.11343725771407
"AC092053.2",-1.1134467216527
"AC074044.1",-1.11392733762902
"IGFBP2",-1.11427589128458
"AL078644.2",-1.11447427165702
"CTBP1-DT",-1.11459893580338
"DHODH",-1.11478612056453
"AC005920.1",-1.11532457333665
"BTBD9",-1.11556547400022
"ZBTB12",-1.11624986053257
"YTHDF3",-1.11637921525768
"EIF4A3",-1.11697514205775
"TPD52L2",-1.11704017569059
"GAS6",-1.11723416450362
"CRISPLD2",-1.11761109594674
"PCCB",-1.11802427855823
"CCNH",-1.1181696652879
"PAK6",-1.11831556976004
"FGGY",-1.11885440057079
"PTGES3",-1.11890794065464
"AC012447.1",-1.11915805325098
"C4orf33",-1.11931779134316
"ZNF365",-1.11972802187457
"GALNT12",-1.12007867487605
"PKN1",-1.12022994506533
"COMMD10",-1.12060047719728
"LINC01465",-1.121114152458
"CH25H",-1.12188336200412
"EAF2",-1.12189330181706
"MMP2-AS1",-1.12252389654912
"ADORA2B",-1.12263322824604
"AL360270.1",-1.1235259938558
"HOMER3-AS1",-1.12360509229353
"C15orf39",-1.12366629860462
"ZNF124",-1.12481177448788
"GALE",-1.12497381972545
"CHRNA7",-1.12513054751812
"GCC1",-1.12625834360258
"NBEAL1",-1.12654536381647
"HIST3H2A",-1.12676534784974
"SIRPB1",-1.1270885579876
"KCNQ1",-1.1272169785968
"KLF7",-1.12730664321847
"DMAC1",-1.12754815640193
"TAT-AS1",-1.12760380778689
"PEG10",-1.12794548131557
"HPGDS",-1.12805564530966
"TST",-1.12836441912621
"ATPSCKMT",-1.1285057257129
"PEMT",-1.1285299356612
"NFATC1",-1.12938292696502
"GDI2",-1.12939403784162
"UBXN11",-1.12961481534554
"BX284668.6",-1.12974276880825
"POMZP3",-1.12979452874446
"TAS2R14",-1.13026663465517
"AC004854.2",-1.13050703163538
"NXT2",-1.13175230493454
"MRPL18",-1.13203282978869
"LAMTOR2",-1.13281104192656
"ABHD8",-1.13338153698574
"ANP32B",-1.13389108339815
"SLC15A2",-1.13394457016939
"BIN2",-1.13418510433982
"SIK1",-1.13433339168246
"AKR1B1",-1.13439855363091
"SLC44A2",-1.13547709862758
"RYBP",-1.13605573570886
"IFIT1",-1.13614902460653
"AC092338.2",-1.13618274000097
"ATAD3C",-1.13647858537505
"ERMARD",-1.13735870528476
"GFOD1",-1.13747522126901
"FUT7",-1.13917880925298
"CBX4",-1.13933155909066
"SEMA4A",-1.14071981228224
"CRABP2",-1.14080724636646
"KIAA1328",-1.140930964316
"CCSAP",-1.14188342746925
"PLK3",-1.14189313482207
"MEF2C",-1.14318651232041
"STARD7-AS1",-1.14348625376321
"TNF",-1.14418270331386
"AC243772.2",-1.14419353462749
"RAB34",-1.14430017532058
"MS4A14",-1.14464206911424
"BHLHE41",-1.14481311814266
"PALD1",-1.14518239630495
"AC009318.1",-1.14526842197424
"HCG18",-1.14559515443412
"NYAP1",-1.14621224272942
"ARPC3",-1.14667634901098
"AZGP1",-1.14732197985098
"APBA2",-1.14759653672829
"PAIP2B",-1.14808313811535
"TMCO1-AS1",-1.1491568729688
"SH3TC1",-1.14952438750939
"DCHS1",-1.15035582654235
"FTCDNL1",-1.1506706299704
"AL034417.4",-1.15081803332242
"TIGD3",-1.15168484481613
"VPS35L",-1.15169244123483
"DMC1",-1.15208182769664
"CPED1",-1.15213283111204
"RTN1",-1.1524949749592
"PRR3",-1.15295500423216
"RASSF5",-1.153148023293
"PGAP2",-1.15355283000797
"PDZD11",-1.15534437043944
"ADCK1",-1.15535800788632
"ABCD1",-1.15553309733926
"MT3",-1.1555485450039
"IFITM2",-1.1555685522108
"MZF1-AS1",-1.15593726512279
"FBXL14",-1.1563353570032
"AC092384.1",-1.15650333133263
"PPM1K-DT",-1.15664091257319
"AL512791.2",-1.15684186914467
"CLEC10A",-1.15694642484649
"MSX1",-1.15696152445885
"DACT3-AS1",-1.15715077494606
"KCTD11",-1.15759608526328
"KCNJ2",-1.15767226852271
"IGHGP",-1.15797598265565
"AP003721.4",-1.15854855517946
"SRGAP1",-1.15860554659706
"AC007262.2",-1.15865827678571
"USP40",-1.15907824031475
"CTBP2",-1.15947392949863
"HEXIM1",-1.15973105735789
"ACTN1",-1.16024753947618
"PAPSS2",-1.16073283347864
"STIP1",-1.1615426797162
"SH3BP1",-1.16161927991161
"GOLGA8N",-1.16172932797338
"SNX32",-1.16203974301119
"HEXB",-1.16216066413953
"AC009812.4",-1.16219983990214
"ZNF165",-1.16239114465756
"NEURL2",-1.16340829407451
"SND1",-1.16364879877606
"VWDE",-1.16436175529713
"DUSP3",-1.16443708993244
"JUP",-1.16494094057239
"CXorf21",-1.165883182595
"CRIP3",-1.16621224853864
"ZMAT4",-1.16623519024172
"PPARGC1B",-1.16755167054207
"ISG20L2",-1.16812795911112
"RNF13",-1.16837033575016
"RERE",-1.168848180583
"TBC1D1",-1.16988159546177
"OSCAR",-1.16999040230401
"BCL6",-1.17022144918209
"PACS2",-1.17031139908583
"AC008035.1",-1.17071201150686
"PLEKHB1",-1.17095956378382
"HEY2",-1.17159001110796
"AC093512.2",-1.17174837851927
"EPB41L4A",-1.17191679411381
"AC010173.1",-1.17216508223954
"SKIL",-1.17244060840791
"MPG",-1.17305688060583
"SAXO2",-1.17329092397422
"LAMTOR1",-1.17342070277968
"ARHGAP32",-1.17343351095066
"FLCN",-1.17355163561185
"SPOPL",-1.17414981072413
"KRTAP5-AS1",-1.17434823333062
"RAB31",-1.17469215896108
"AL031283.1",-1.17519636891054
"ENGASE",-1.17536375252475
"FAM43A",-1.17543670075915
"VAT1",-1.17554470257397
"RAD51B",-1.17631703258164
"ACER3",-1.17716244605606
"IFT27",-1.17748858464817
"ADAM23",-1.17750559968286
"ALDH7A1",-1.17824670563751
"LRIF1",-1.17893699977689
"ATP6V1C1",-1.18130641960123
"ZNF736",-1.18144753504231
"IMMP2L",-1.18176925846327
"TGM2",-1.18233250975387
"TTC7B",-1.18257730912165
"AC026801.2",-1.18292593013039
"ZNF718",-1.18423832412645
"HES1",-1.18474749671561
"AOAH",-1.18548705087371
"SLC2A9",-1.18577418540955
"RCBTB2",-1.18578566284498
"SLC2A3",-1.18632699212012
"RAB32",-1.18650722328495
"DHH",-1.1871961261673
"S1PR5",-1.18719807866314
"ACER2",-1.18728621875833
"ZNF674",-1.18734974468007
"SAV1",-1.188909651604
"NSUN7",-1.1894405083856
"RPP25",-1.18951239591196
"PCCA-DT",-1.19054842207284
"PDGFD",-1.19164402192015
"ACP5",-1.192125887855
"ELAVL3",-1.19217849814682
"MSR1",-1.19231952513457
"SMAD7",-1.19233508549559
"MED30",-1.19343189959991
"NEGR1",-1.19351602574451
"AL353743.2",-1.19404915286931
"BEX3",-1.19444095788819
"CERS4",-1.19464568110276
"AP000769.6",-1.19479524096157
"SNX5",-1.19496864288727
"DET1",-1.1950660609044
"MORF4L2",-1.19509393219707
"ENTPD5",-1.19540061223981
"MS4A4E",-1.19618404530263
"MEGF8",-1.19629609201341
"ARIH2OS",-1.19698028333852
"ATP1B3-AS1",-1.19778753758747
"LINC01023",-1.19823971247901
"AC244090.1",-1.19824431702329
"AL031985.4",-1.19850071434141
"GPR137C",-1.19862049888583
"PILRA",-1.19879314049397
"RRNAD1",-1.19927823981562
"CDC42EP4",-1.19991324553502
"NDUFA7",-1.20026282350076
"IRAK3",-1.20074689247293
"NR4A1",-1.20108959508207
"TUFT1",-1.20157207554376
"LZTS2",-1.20184812193484
"AL135744.1",-1.20202706171711
"MS4A6E",-1.20209862100675
"DDX11",-1.20275299073977
"ACY1",-1.20301484525294
"MXD1",-1.20370465910296
"MATK",-1.20428790285858
"AL356488.3",-1.20465859396777
"HAL",-1.20580612289
"PNPLA6",-1.20596334456711
"HAS1",-1.20605591153558
"FAM117B",-1.20701939931528
"THAP7-AS1",-1.20708785380508
"F13A1",-1.20776408535272
"RSL1D1",-1.20820037393965
"NRM",-1.20825541254801
"AL450992.2",-1.20825937152343
"PC",-1.20828500117572
"TCP1",-1.20839838780996
"AC053527.2",-1.20872506820924
"TNFAIP8L1",-1.20908393988572
"CD74",-1.20923661588845
"VEGFB",-1.20924505769227
"G6PC3",-1.21070995929883
"TMEM141",-1.21130210872145
"AP000446.1",-1.21195278599522
"U62317.4",-1.21260612231847
"HSD17B7",-1.21261624949733
"B4GALT6",-1.21297806502532
"NR4A3",-1.21318831901958
"KBTBD2",-1.21324170680619
"CACNA1G",-1.21415063755776
"TMEM14C",-1.21560191781815
"NDRG3",-1.2171706686709
"PTGER2",-1.21724401691188
"AZU1",-1.21813570912297
"C6orf99",-1.21815526855516
"AC105429.1",-1.21828881902367
"CCT5",-1.2183636900505
"AC009779.2",-1.219180364754
"CYSLTR1",-1.219804264561
"BTBD19",-1.220147001515
"AC026191.1",-1.22053044255468
"CT70",-1.22058827752588
"ATF6",-1.22134050801239
"AC114763.1",-1.22154802112899
"SLC47A1",-1.22188046876821
"ARAP1",-1.22209266048783
"AL451085.1",-1.22232796337833
"STAT6",-1.22245928794304
"RIOX2",-1.22276845037009
"HIST2H3D",-1.22291580128464
"TERC",-1.22343704611207
"CCL19",-1.22444118157776
"CASC1",-1.22461994989051
"HACD2",-1.22512136828139
"USP53",-1.22548119717265
"LIPN",-1.22607082339489
"CACFD1",-1.22633559169878
"LINC02029",-1.2267785290841
"UCP2",-1.22723852889216
"GATB",-1.22741921355723
"MICU1",-1.22743335370068
"HMGN3",-1.22799106471583
"AC062029.1",-1.22884156532273
"LINC02352",-1.22961433690596
"AC046134.2",-1.23008193761864
"AC113410.4",-1.2308920674376
"GNPDA1",-1.23100084035184
"GPR82",-1.23322574056236
"AL139234.1",-1.23332043218024
"TXNDC16",-1.23342204564446
"LINC01010",-1.2337462614862
"FAM151B",-1.2337962812768
"MGAT5",-1.23393800928955
"AC008957.1",-1.23457376689628
"SH3RF1",-1.2346768891393
"SPDYA",-1.23484381915405
"PPP1R15B",-1.23487378738059
"FKBP5",-1.23502083464716
"PRSS3",-1.23507599358187
"CCNG1",-1.23519545318223
"PRKN",-1.23605187419414
"DNAI2",-1.23655346801975
"CERS6-AS1",-1.23708680088699
"P4HA2",-1.23741222003073
"AC139100.2",-1.2374449190889
"AC090587.1",-1.2377904739293
"CLIC2",-1.23872549760387
"AC027097.2",-1.23877307706355
"LYPLA1",-1.23958907382442
"ALDH1A1",-1.23986388266301
"EIF3H",-1.2406142134183
"KAT8",-1.2411622640215
"TTC28-AS1",-1.24220032207023
"NOTCH4",-1.24255766761597
"STX11",-1.24265764236507
"GPR176",-1.24272190622257
"PTGR2",-1.24446881787999
"SLC37A2",-1.24508331492269
"CCDC86",-1.24514962192658
"CAAP1",-1.24663263871516
"RELA-DT",-1.24664145884019
"CAHM",-1.24666328826366
"LINC00299",-1.2469701999193
"AC017083.2",-1.24763173081612
"AC126696.1",-1.24770540592816
"FAM72A",-1.2486696406818
"ARPC4",-1.24921717840998
"IGFBP3",-1.24959508073019
"FDXACB1",-1.25010280385138
"LEKR1",-1.25013998495538
"UTP18",-1.25196125510869
"TICAM2",-1.2531864716374
"SNX30",-1.25323857494258
"C5",-1.25341165617885
"ATP6V0E2",-1.25381957075242
"PHKB",-1.25403832881621
"PRNP",-1.25453625000519
"GDPD5",-1.25456206961427
"TMEM170B",-1.25472092549053
"LINC00173",-1.25523432767984
"FKBP4",-1.25638076342865
"OSER1-DT",-1.2564451372799
"RASA4",-1.25653713255618
"LYVE1",-1.25711250912797
"PHLDB1",-1.25866667260719
"LRRK1",-1.25985256260477
"AC015819.2",-1.26104941304353
"SYNGAP1",-1.26124630937881
"AC034102.6",-1.26147466685565
"ANKRD31",-1.26202742154774
"GRAMD2B",-1.26346394329501
"SCLT1",-1.26356944267275
"HEXA-AS1",-1.26409869605919
"KXD1",-1.26470466992449
"ETV3",-1.26474774195498
"NEB",-1.26555971651073
"SMPDL3B",-1.26578486235936
"ST3GAL5-AS1",-1.26595706446919
"FAM20C",-1.26673144212623
"HSPA8",-1.2668696077071
"SPTBN4",-1.26707692193323
"CP",-1.26720996128117
"DTWD2",-1.26752794464826
"CACNA2D4",-1.27053013631993
"SPATA20",-1.27066436382767
"AC004803.1",-1.27100552685456
"TTYH2",-1.27130262664718
"MAP3K13",-1.27182926516086
"TCEA3",-1.27229366085321
"MRAS",-1.2731213466369
"AP003469.4",-1.27340962147179
"AC087741.1",-1.27350827749062
"ATM",-1.2739250277489
"CCL24",-1.27405590004071
"ADAM10",-1.27453952616147
"GOLGA8O",-1.27491536252178
"OTOA",-1.27517938164686
"C3orf18",-1.2752033467298
"PMFBP1",-1.27559710135048
"LYZ",-1.27647924038934
"BICD2",-1.27713481810035
"SLC22A4",-1.27737385508694
"TBX6",-1.27742226206285
"MOB3B",-1.27764825862627
"CATSPERG",-1.27818109376969
"ZFAND5",-1.27838555347603
"TRDC",-1.27861885008056
"AL645608.7",-1.27882318226789
"MARVELD1",-1.28017904291214
"TNFAIP3",-1.28018671731644
"FIBP",-1.28048663870624
"AKAP7",-1.28068957563368
"CAVIN2",-1.2813854323365
"VSIG8",-1.28167503082143
"ESR1",-1.28230067114439
"MMRN1",-1.28236203360185
"HSPE1",-1.28247080109473
"TLN2",-1.28247417801578
"NAV1",-1.28325500505071
"SH3BGRL",-1.28342964325681
"STXBP2",-1.28404318847038
"H19",-1.28408924814866
"PYCARD-AS1",-1.28429213912015
"UNC45B",-1.284341549138
"SPATA1",-1.28489723229744
"AC051619.8",-1.28509291827757
"DAPK1",-1.28531985752569
"NPM2",-1.28616003697541
"RNF141",-1.28618686951654
"AL590617.2",-1.2866949993866
"CABP4",-1.28714977944839
"BANF1",-1.28825224184303
"ADAMTS17",-1.28848712851724
"AL512625.1",-1.28925968820736
"Z99716.2",-1.28932339639309
"FOXJ1",-1.29014032938312
"HAAO",-1.29120020926645
"ABHD2",-1.29218026052311
"CD302",-1.29332186817765
"PTPRM",-1.29399266425696
"EXOSC5",-1.29438037719691
"CCDC121",-1.29476034592594
"DHRS12",-1.29510801143229
"ANKRD6",-1.29555670475598
"MATR3",-1.29633282209243
"BX284668.5",-1.29654450042444
"RALGAPA2",-1.29688379848638
"DGKG",-1.29822259177001
"ZBED5-AS1",-1.29837713511899
"ANKRD37",-1.29850807776443
"SLC39A10",-1.29871027865584
"SPATA5L1",-1.29898086924709
"TRDV3",-1.29919580002747
"AKR7A2",-1.29929305801032
"TAGAP",-1.29948291845398
"PPP1R18",-1.29966790057489
"YWHAG",-1.29999344675653
"LINC02506",-1.30003974022336
"P2RX7",-1.30026869328511
"MTFR1L",-1.30106862174763
"RHOB",-1.30116739581154
"TAF4B",-1.30154117366808
"AC136475.1",-1.30213986908259
"RNASET2",-1.30242542968256
"PPP1R3G",-1.30250912308247
"AL162311.3",-1.30267087046904
"TK2",-1.30284976675637
"PAFAH2",-1.30285267817169
"RPS9",-1.30305971372881
"STX4",-1.30315985039995
"PLEKHA4",-1.3034054924962
"EEF1G",-1.30424349341575
"PFN1",-1.3048106598493
"ERLIN2",-1.30513189137382
"RAP1GAP2",-1.3061221801031
"USP6NL",-1.30656006306879
"HIST2H2BE",-1.30690650043744
"SLC39A1",-1.30712291247998
"TMEM255B",-1.30734019655707
"SORT1",-1.30739323358807
"WASF1",-1.30874083488048
"TLE1",-1.3093800799371
"AC068473.5",-1.30955458077945
"KCNMB4",-1.30957103551919
"ICAM2",-1.31022645276781
"KCTD15",-1.31035880064222
"METAP1D",-1.31077017022916
"LRRC6",-1.31088824722611
"HEMK1",-1.3113550120692
"AC079313.2",-1.31145247205393
"CPNE2",-1.31156764806528
"C9orf147",-1.31192559158634
"EIF1B-AS1",-1.31257636260161
"TRIM44",-1.31284861626618
"LMO7-AS1",-1.31332467626776
"PI16",-1.31342424445139
"SLC37A4",-1.3135328915697
"PRMT5-AS1",-1.31428536576442
"HAX1",-1.31452381588817
"IER5",-1.31467392745722
"SLC22A15",-1.31517214817887
"THRA",-1.31559777076832
"ALPK1",-1.31565379175775
"IQSEC2",-1.31597490066369
"PFKFB4",-1.31604256893934
"NFE2L2",-1.31651459385624
"FP236383.4",-1.31683996740384
"THAP9-AS1",-1.31793887274421
"PCSK6",-1.31815730961467
"RNASEH2A",-1.31863785347527
"RNF144A",-1.31900447180429
"AP001057.1",-1.3192496805479
"AL590822.3",-1.31968930326907
"RACK1",-1.31986767380341
"APAF1",-1.32106115597044
"PKNOX1",-1.32163160790011
"HLA-DMA",-1.32182704214983
"ALDH3A2",-1.32212932499808
"MAN2A2",-1.32324254165701
"OLFM2",-1.32329927532414
"OXCT2",-1.32342291081294
"CXCL9",-1.3236674958533
"AL354707.1",-1.32427878140481
"PRKACA",-1.32631853679261
"NPC2",-1.32683446977467
"SIL1",-1.32704582024301
"AC147651.4",-1.32710269145118
"DGUOK-AS1",-1.32717633938818
"CCK",-1.32722429986021
"FAHD2A",-1.32812589542815
"AC107884.1",-1.329609765558
"PARVB",-1.32966203314707
"AC022098.4",-1.32984186282313
"NOS3",-1.33004993576233
"LINC00863",-1.33080601652163
"SHISA4",-1.33112765893627
"NLRC4",-1.33150362868232
"AC024257.3",-1.3317387990944
"TCEAL8",-1.33268747204398
"ZSWIM7",-1.33269266083067
"FKBP7",-1.33503803051456
"PTGER4",-1.33588210968772
"DHRS7B",-1.33664568390628
"TKT",-1.33672855414741
"HLA-DPA1",-1.33719487766193
"STARD13",-1.33830693508348
"NR4A2",-1.3385251731332
"PCYOX1L",-1.3396194043687
"FOSL2",-1.34031982117872
"SLC35A5",-1.34082573047603
"CLEC1A",-1.34206779890699
"AC011043.1",-1.34412942421727
"TYW1B",-1.34493554708612
"AL138966.2",-1.34523790138418
"UACA",-1.34552371352403
"SCAT1",-1.34557486946696
"NOL3",-1.34627344265444
"GPRASP1",-1.34636795407177
"ERRFI1",-1.34738705001625
"ELF3-AS1",-1.3474017720675
"C22orf34",-1.34759118761812
"GPR157",-1.3483409567865
"SCIN",-1.34841614510153
"AC009542.1",-1.34856375932289
"HVCN1",-1.34863461149426
"FAM71A",-1.34867585984939
"DAB2",-1.34887158915675
"LINC02447",-1.34933538480193
"SCARB1",-1.35038645356657
"ISOC2",-1.35038943935569
"ZNF83",-1.35083273106049
"EEF2",-1.35104185199362
"SLC4A8",-1.35105154443872
"GALNT7",-1.35134084293734
"AATK",-1.35233891254971
"ATP11A",-1.35271527974498
"SULT1A1",-1.35325975043125
"IQSEC1",-1.35362722480621
"APEX1",-1.3537854739149
"PLK2",-1.35522311026612
"ARF4-AS1",-1.3566687836574
"LINC01132",-1.35670116892591
"MROH6",-1.35723344828976
"MGST2",-1.35786536099618
"PRRG2",-1.35804822559657
"CYP2E1",-1.35868364006369
"ATP5F1D",-1.35919807968052
"CTSA",-1.35943549571243
"AL390198.1",-1.35961812641416
"AC113414.1",-1.35990990506513
"AC004982.2",-1.36023216177554
"TANC1",-1.36041549547827
"MYO1F",-1.36281344449683
"GCSAM",-1.36349985924617
"ZBED3",-1.3644941052113
"TTYH3",-1.36498482591972
"HSF4",-1.36621009169792
"FAM214B",-1.36659835386891
"CLCN3",-1.36677987575922
"AGPAT1",-1.36789216697095
"ODF3B",-1.36838064103175
"RAB4B",-1.36878817115099
"ELOVL3",-1.36896329428074
"AC034102.3",-1.36904085815772
"UBE2E2",-1.36974004176192
"C14orf93",-1.36999629597324
"CNFN",-1.37061137217088
"SLC46A2",-1.37100064755256
"AC093484.2",-1.37151394929484
"SERPINI1",-1.37177222577709
"OSBPL10",-1.37206276139666
"CHEK2",-1.37264052987428
"AC035140.1",-1.37275575808067
"SLC15A3",-1.37337838993091
"DDX3X",-1.3744731574287
"SNRNP25",-1.37516493558503
"CCDC65",-1.37551179577605
"SMC5-AS1",-1.3767170316958
"TMEM91",-1.37721787971003
"STARD8",-1.37729960740118
"HADH",-1.37739956482834
"MGAT1",-1.37759129307024
"AC011899.2",-1.37781761182793
"PPP1R10",-1.37812202952146
"STOM",-1.37835428802028
"SLC4A10",-1.37861909111395
"AC244197.2",-1.37872565348816
"NUP210L",-1.38041310693514
"LINC02175",-1.38046769276309
"IDI2-AS1",-1.38090042473292
"USP3-AS1",-1.38093048214737
"CNTNAP2",-1.38185419738724
"PARM1",-1.38219552903644
"TUBA1B",-1.38362796333951
"FZD1",-1.38409336733156
"AL359513.1",-1.38411741650727
"SNX29",-1.38516607886076
"ADD3",-1.3854548684625
"FAR2",-1.38578839173838
"BEND3",-1.38592993407362
"FAM189B",-1.38597107528216
"GLB1L",-1.38603384196715
"CCDC113",-1.38603909050473
"L3MBTL4",-1.38662060047757
"AP003064.2",-1.38742762726164
"KALRN",-1.38779097226408
"PPP1R36",-1.38898428907465
"AL121944.1",-1.38928531453851
"AC087286.4",-1.38938415644028
"QKI",-1.38979644517801
"SPI1",-1.38987076392185
"AC010896.1",-1.38993659899876
"UXT-AS1",-1.39066487921889
"TXN2",-1.39307927009367
"UBAC2-AS1",-1.39366877973005
"RND1",-1.39396139551799
"MYO15B",-1.3940706087577
"SPON2",-1.39409594049888
"EGR2",-1.39465130875312
"PLGRKT",-1.39471135918006
"C17orf107",-1.39572242930359
"SEMA3B",-1.39747489420196
"IGHV3-49",-1.3977108439692
"CPVL",-1.39806326603061
"EPOP",-1.39816789888659
"SPATC1L",-1.39878146102467
"SERPING1",-1.39890673533495
"MPV17",-1.39929483879457
"TESK2",-1.40114965311938
"LTB4R",-1.40182851288278
"RPARP-AS1",-1.4018779929143
"SBF2",-1.40392981924575
"DHRS4L2",-1.4045972337363
"AC135782.3",-1.40494939470379
"GSTZ1",-1.40531967536951
"MYC",-1.40617711165449
"PPA2",-1.40653115471985
"MCTP1",-1.40779728055189
"AL139246.5",-1.40884945416908
"CRYBG3",-1.409416403705
"DDX3Y",-1.40984725530351
"CMC1",-1.40996807443828
"PPP3R1",-1.41032949252774
"BACE1",-1.41149613844341
"CD1C",-1.41152271442063
"ST13",-1.41187949692923
"ECM1",-1.41205550808082
"MTRNR2L12",-1.41231818594563
"ZNF597",-1.41234861477491
"MPV17L2",-1.41236905468247
"CAPZB",-1.41262525957903
"IQCN",-1.41281508259262
"PRDX3",-1.41344317706004
"ARL4D",-1.41439129436716
"DNTTIP2",-1.41477793577942
"IL1R2",-1.41538903320423
"RGS3",-1.41566594368359
"TCEAL5",-1.4161116628566
"FRMD4A",-1.41650577017032
"HOMER1",-1.41656435521328
"IL13RA1",-1.41774739121492
"PICALM",-1.41828449282677
"RRAD",-1.41832859646885
"AC243960.3",-1.41898628103794
"MAPKAP1",-1.41925290464469
"CENPBD1",-1.4206990770083
"FPR2",-1.42166742623692
"LEPROT",-1.42189760427322
"NCOA4",-1.4233536349286
"EMC1-AS1",-1.42451819345882
"AC103974.1",-1.42541032937583
"GRINA",-1.42612603120141
"SPR",-1.42671039468886
"AC004817.3",-1.42675775522365
"SERINC2",-1.4269178590757
"DBP",-1.42725176371668
"TBC1D8",-1.42726138248482
"IFI30",-1.4274238062906
"ATP23",-1.42848718825803
"CD37",-1.42866111364942
"ATF3",-1.42895155940625
"PIK3R3",-1.42942350169369
"NIT2",-1.42967660804076
"BCAS1",-1.43187569255134
"ATP1B1",-1.43286969765287
"H3F3B",-1.43313761470667
"EIF3F",-1.43373079546156
"RNH1",-1.43460038166504
"SLC8B1",-1.43470476259244
"LINC01679",-1.4349200476679
"KCNC3",-1.43534847531462
"TSPO",-1.43568696879703
"OSTM1",-1.43626500019795
"TIPARP",-1.43738896678898
"TEC",-1.43768158700191
"AC093525.6",-1.43787223292126
"CASP5",-1.4380568028888
"AC008014.1",-1.43819561646331
"GAPT",-1.43946363282395
"HADHA",-1.43973245226589
"RASGRF2",-1.44053447811305
"CEACAM1",-1.44054853900888
"BABAM2",-1.44055159051592
"AL031595.3",-1.44161573655211
"AK5",-1.44229108561176
"PRXL2A",-1.44281652704066
"RTN2",-1.44290454835093
"EIF3L",-1.44308428812799
"PCK1",-1.44389895695745
"CBR1",-1.44424201146392
"BTG2",-1.44563993096851
"TATDN1",-1.44573831957572
"SLC25A6",-1.44601521537955
"AL450998.2",-1.44609830791001
"RRP12",-1.44750784461346
"ELL3",-1.44891253013339
"TNFSF14",-1.44927752433864
"AP1S3",-1.45031101389108
"OPLAH",-1.45140201375343
"DNAJB5-DT",-1.45169890302875
"GUCY1A1",-1.45220329205055
"CA13",-1.4524372739865
"PELI2",-1.45252619879096
"CIART",-1.45276872583782
"CDKN1A",-1.45297770114248
"EPPK1",-1.45337594684921
"FCER2",-1.45343751718421
"AC007773.1",-1.45354959497643
"TLR7",-1.45409050143034
"HSP90AA1",-1.45429387474725
"LINC02785",-1.45494105189594
"POU2F2",-1.45579930747321
"FGF11",-1.45594528844781
"TEX264",-1.45625690966495
"SMIM14",-1.45674290686298
