"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AL356215.1",15.9479491677993,-2.19294342848504,1.02437109338368,-2.14077051046155,0.0322925491735804,0.403481088741128
"TMC8",1066.38429671985,1.17833446292564,0.55051638077208,2.14041671434566,0.0323211049420226,0.40352409806404
"LPXN",3342.34563820885,-0.97285554327169,0.454586858392381,-2.1400872579382,0.0323477156430089,0.403542775583748
"IGKV2D-24",625.327475122997,8.23453064287325,3.84887749410091,2.13946290976892,0.0323981967010228,0.403633616418903
"CKAP2L",95.0225105260967,-1.44700863484048,0.676369516221065,-2.13937588867849,0.0324052380620105,0.403633616418903
"ANO10",139.871422023127,0.845574784052985,0.395698447335199,2.13691711389681,0.0326047337785656,0.405085566422678
"ADA2",1429.86461018376,1.09227615598246,0.511197268116228,2.1367018646393,0.0326222482582866,0.405085566422678
"DNTTIP1",603.198464434592,-0.737858476824014,0.345344947319488,-2.13658396496359,0.0326318449769456,0.405085566422678
"BLOC1S4",774.709984643892,-0.629867406669192,0.294803617370983,-2.13656607163189,0.0326333016576476,0.405085566422678
"PFKFB3",3949.92391574126,0.870137458630294,0.407293876431604,2.13638728441923,0.0326478596289126,0.405085566422678
"PLK4",55.552618189364,-1.28892296043762,0.603505172967672,-2.13572810668627,0.0327015820624821,0.405187379228001
"ANKRD37",3117.06563881534,1.19517507176802,0.559625921984686,2.13566781811928,0.0327064993066167,0.405187379228001
"DHCR24",62.5690937711551,-1.12463266814285,0.526929860603105,-2.13431189277381,0.0328172583975267,0.405897237277985
"CTSS",5808.78937424069,1.15607052491637,0.541752795582457,2.13394473336024,0.0328473051012571,0.405897237277985
"VPS29",1495.24836477525,0.641844425860252,0.300825450358346,2.13361078690543,0.0328746542543877,0.405897237277985
"COMMD10",477.678157479637,0.728892465057185,0.341641691229847,2.13349975652359,0.0328837516072287,0.405897237277985
"FCRL6",162.897978598839,1.33296156801724,0.624799698204363,2.13342223411453,0.032890104738358,0.405897237277985
"DCUN1D5",734.955630822563,-0.668618151747341,0.313481644697556,-2.13287815429327,0.032934722846197,0.405936651388059
"ELOF1",793.097441045876,-0.659201372265206,0.309082661904061,-2.13276722868985,0.0329438258283563,0.405936651388059
"VSIG8",46.793627955778,1.25134606512637,0.587109903833917,2.1313659622413,0.0330590047392676,0.407043745709235
"LINC02273",271.968176980446,0.78882131057731,0.370223437178849,2.13066281429461,0.03311693065499,0.407444748671041
"RPL22L1",4355.87212037715,0.737959633102213,0.346482687040532,2.12986004987858,0.0331831692400439,0.407947332325191
"TRIM21",289.773342697167,-0.788821869982185,0.37059495459849,-2.12852835742681,0.0332933013739677,0.408581607506145
"MARCH2",293.03731290829,0.944347007057773,0.443688391806711,2.12840142878737,0.0333038147913093,0.408581607506145
"DYSF",43.6385262292635,1.33115005801574,0.625448113089879,2.12831413215,0.0333110471641181,0.408581607506145
"ZSCAN32",130.039732776161,-0.965253968667939,0.453623788476396,-2.1278733461267,0.0333475860384638,0.408713661198335
"RBP4",486.219329889333,-5.04458246320612,2.37117794664757,-2.12745840958004,0.0333820134549451,0.408713661198335
"SIDT2",319.140680460082,0.791975586432015,0.372297677174114,2.12726437737517,0.0333981228001876,0.408713661198335
"AL121944.1",559.695587346598,1.17185415418072,0.551024783454171,2.12668139323026,0.0334465645412234,0.408994976444732
"GPATCH4",455.503562385043,-0.645668235190948,0.303660052580088,-2.12628638408293,0.0334794210784781,0.409085428052461
"COLGALT1",377.260689614442,0.846880198281944,0.398396115564524,2.12572403493925,0.0335262444526985,0.409163541514505
"ERCC2",85.9580664217502,1.11419655356421,0.5241802692403,2.12559804125978,0.0335367428537841,0.409163541514505
"IGHV1-69D",10804.5069336677,3.81617420012845,1.79578398763879,2.12507418843075,0.0335804229559885,0.409385611575738
"UTP3",585.148644842739,-0.644939839352843,0.303653756528236,-2.12393170012659,0.0336758551842617,0.409961542874315
"GATAD1",280.502457430089,0.898708836207806,0.423170775849771,2.12374976604447,0.0336910735558902,0.409961542874315
"TCF7",1089.04356680006,-0.890807467912478,0.419501705539795,-2.12348950230424,0.0337128542499601,0.409961542874315
"WEE1",338.970294014045,-0.723606990426804,0.340795488975973,-2.12328805349246,0.0337297211650389,0.409961542874315
"SETD7",400.615235108016,0.966337407724714,0.455251411401634,2.12264560531409,0.0337835603090028,0.410305553322038
"AC215522.2",73.6700641290034,1.1165156394563,0.526293412530843,2.12146991178779,0.0338822773683009,0.411193680327688
"DKC1",772.236342344942,-0.71320250041721,0.336297777860686,-2.12074699081913,0.0339430997656353,0.411620926063568
"VANGL1",72.4898595145304,-1.10836506322425,0.522792564296848,-2.12008574512721,0.0339988148760552,0.411660053548128
"MYEOV",19.5453373802043,-1.93588807895772,0.913122227192959,-2.12007551815802,0.03399967719159,0.411660053548128
"RAB3B",9.41883659597061,-2.20594848823117,1.0407395117919,-2.11959713572618,0.0340400342429105,0.411660053548128
"SYK",511.601131833616,1.0477869974348,0.494423304771872,2.11921037564816,0.0340726918258046,0.411660053548128
"CTNNBIP1",301.598457446131,0.893935188216813,0.421828741651643,2.11918985111509,0.0340744256422087,0.411660053548128
"PDE6B",88.8203919383278,1.04628729617037,0.493802185001312,2.11883893581312,0.0341040809924228,0.411699473053883
"TMCO4",166.871470105263,0.980789828971475,0.462960202585975,2.11851866206434,0.0341311661213926,0.411699473053883
"PEMT",214.909290455919,0.751855081957446,0.354955968907759,2.11816435788076,0.0341611505772401,0.411699473053883
"ASGR1",90.3423247140802,0.9195405424267,0.434167487228063,2.11793966493782,0.0341801778101743,0.411699473053883
"AC007613.1",71.7206055697333,1.0193329754121,0.48151277157871,2.11693860594821,0.0342650586386588,0.412412705772262
"ARHGAP42",30.1242474055181,-1.5100400010151,0.713539644390182,-2.11626643717272,0.0343221535536771,0.412790691093176
"LINC01315",73.593340043887,1.61365319559267,0.762970380449651,2.11496178218828,0.034433204743923,0.413816554843198
"HIST1H3A",309.480684741392,0.975065476853239,0.461116491196994,2.11457515718448,0.0344661728651004,0.413903188039188
"BCAS2",4210.38141009336,0.760057760531543,0.359529950926634,2.11403183120797,0.0345125486999135,0.413986151331882
"KIF24",23.7847581314221,-1.58606344545641,0.750305351905343,-2.11389061990391,0.034524610579084,0.413986151331882
"E2F8",35.0657515254668,-1.82195111108358,0.862133673553911,-2.11330466141414,0.034574700016415,0.41405613502128
"IGHV4-59",6351.5932973552,3.69889042788737,1.75035788997921,2.11321950160221,0.034581984889131,0.41405613502128
"HAUS4",495.240051349319,0.803863751061904,0.380460426000527,2.11287086941545,0.0346118217970289,0.414104804642338
"DIDO1",837.043762945591,-0.614222726495021,0.290757371979794,-2.11249235853496,0.0346442407002629,0.41418427051475
"COL7A1",14.2794021046399,-1.96294286734806,0.929829043432476,-2.11107932282028,0.0347654943796579,0.415108461766174
"SPAG1",374.328500753233,-0.780322890024214,0.369647923355997,-2.11098951385886,0.0347732131900218,0.415108461766174
"HEXD-IT1",30.7059668506724,-1.63439394350617,0.774378499294008,-2.11058796828195,0.0348077427289797,0.415212182753709
"AL096870.8",44.6834498415971,1.12590139261326,0.5335518555263,2.11020050057302,0.0348410894440922,0.415301650732696
"LBP",10.018586778703,-4.19006743432874,1.98762824377678,-2.10807400601583,0.0350245884913922,0.41717945728665
"JDP2",128.540014621699,1.81575447946386,0.861603474750094,2.10741313455185,0.0350817840698097,0.417397103673702
"GZMK",5963.86774291225,1.09746150619622,0.520799570013139,2.10726269641225,0.0350948149777926,0.417397103673702
"LYPD2",18.3848767147276,2.7794795054011,1.31971140793086,2.10612675521155,0.0351933433290033,0.418069905375614
"AC037459.2",52.2619661476813,-1.01612517539157,0.482488132363942,-2.10601071245646,0.0352034218305455,0.418069905375614
"PTAFR",205.766771303271,1.21822026596368,0.578645688359061,2.10529567656219,0.0352655782297138,0.418498752581271
"CNOT6",259.708614228493,-0.721315068802647,0.34276615227442,-2.10439410080713,0.035344083584176,0.419120837660915
"SLC27A2",271.436866925179,-1.57457320968784,0.749376123680418,-2.10117878049627,0.0356252753776716,0.421552879383096
"ACKR3",13.7186672787767,2.19289293187304,1.04366078054524,2.10115487019395,0.0356273735508665,0.421552879383096
"ZFP91",1064.04058995304,-0.785868113222617,0.374018256349844,-2.10114907462577,0.0356278821385515,0.421552879383096
"AC092053.2",83.6008104773358,0.954316075798135,0.454330432395831,2.10048900040818,0.0356858472135924,0.421871739713018
"TIMM22",495.675833121414,-0.706129755428709,0.336231773802852,-2.10012797851385,0.0357175847278428,0.421871739713018
"TMEM265",21.5877218878323,-1.50783307442915,0.718034234640847,-2.09994593806986,0.0357335970717835,0.421871739713018
"IP6K1",1014.06166665316,-0.693266714797895,0.330229295906144,-2.0993495228689,0.035786100867811,0.422181401427303
"KDM4A",531.131618139737,-0.718183499172295,0.342203789568631,-2.09870118644101,0.035843250029855,0.422525180021956
"BAIAP2L1",42.8266630847062,-1.15563884180263,0.55071788624609,-2.09842256927575,0.0358678333053241,0.422525180021956
"ADO",196.300149936356,-0.711379218898163,0.339162344815268,-2.09745931343184,0.0359529352368552,0.423217409073838
"HIPK4",3.63349043898284,-3.78779285300746,1.80620907972677,-2.09709545562712,0.0359851261945827,NA
"TF",79.7707820253422,-5.3043972782076,2.53003292101493,-2.09657243356333,0.0360314416650491,0.423625544368897
"CYCS",7894.07799529487,0.652447658825853,0.311243852342202,2.09625878203213,0.0360592409988762,0.423625544368897
"DUSP12",644.654438278066,-0.681545375420778,0.325137685653378,-2.0961746530587,0.0360667005661347,0.423625544368897
"TMEM68",220.371379222424,-0.735905566300564,0.351130065581855,-2.09582043360799,0.0360981230113266,0.423684909091304
"GFOD2",256.264398719146,-0.793064767760656,0.378463494199364,-2.09548550894817,0.036127855299098,0.423724364194093
"ITGAX",1344.05511247231,1.48207073146977,0.707542533796623,2.09467369193634,0.0362000094225151,0.424260941940899
"DENND11",129.512705083204,0.801845022037348,0.382861800664982,2.09434584658131,0.0362291830488785,0.42428788072492
"AC008608.2",50.0868678882797,1.16475195885524,0.556218532383838,2.09405456855843,0.0362551195068033,0.42428788072492
"CD300A",672.247902826673,1.01774258312696,0.486259044655215,2.09300494111857,0.0363487134756922,0.425073601257221
"PTCH2",272.42516275886,0.906510120355771,0.433368867371619,2.0917749026453,0.0364586564476572,0.425598930011803
"AF213884.3",289.480520801592,0.794322232801817,0.379742275995337,2.09174032762044,0.0364617509134373,0.425598930011803
"TMSB10",69637.0002334753,0.572887801487405,0.273897534667751,2.09161357433298,0.0364730972508248,0.425598930011803
"APH1B",399.822524596238,0.984171062776311,0.470628366858635,2.0911851730177,0.0365114679225962,0.425737493889895
"TLK2",349.23149803911,-0.88193880700915,0.421966141222688,-2.09007008110567,0.0366115048105275,0.426049765613344
"FOXA3",11.7388978092649,-1.87483219811445,0.897034084527134,-2.09003451535819,0.0366146993162361,0.426049765613344
"AURKB",55.749213538834,-1.13500352860337,0.543109445261972,-2.08982469096242,0.036633550519599,0.426049765613344
"CLCC1",155.038689273602,0.754765056994916,0.36118259152879,2.08970497110671,0.0366443101865597,0.426049765613344
"SRCAP",923.589553950519,-0.695131208733568,0.332738416909815,-2.08912218549737,0.0366967257482532,0.426103094042808
"CAHM",43.9118584251284,1.25002712732655,0.598463785289481,2.08872643266444,0.036732356039076,0.426103094042808
"NFIA",225.016375705436,0.922492859353463,0.441675893779063,2.08861944323118,0.0367419935358395,0.426103094042808
"KLHDC8B",72.3248593947498,1.21806470480304,0.583296017583018,2.08824450722343,0.0367757843831058,0.426103094042808
"TMEM9B-AS1",45.3132953668997,1.16644620017003,0.558594334867673,2.08818122089683,0.0367814906296599,0.426103094042808
"ZNF383",217.555840137999,-0.781808152088602,0.374508941802335,-2.08755536870796,0.036837961555407,0.426322736697833
"AAR2",358.687264024256,-0.647470752939995,0.310182995047313,-2.08738313601374,0.0368535151402346,0.426322736697833
"NXT1",2176.17901899511,0.604479580219332,0.28985461987703,2.08545780804108,0.0370277641871235,0.427811264040407
"AC044849.1",437.925254670395,1.20446796734809,0.577579106716425,2.08537316073562,0.0370354411426566,0.427811264040407
"ZBTB3",27.0942022011735,-1.32947949877157,0.637619989708432,-2.08506558801506,0.0370633473818223,0.427826052967759
"PTGDR",198.588364382006,0.850163561968864,0.407889391074894,2.0842992746844,0.0371329532894461,0.428264388920848
"IGFBP2",80.5192239522228,-1.28936513951082,0.61870874922641,-2.08396138105846,0.0371636802413396,0.428264388920848
"VPS72",391.430856191651,-0.66999784978585,0.321671064432373,-2.08286639324597,0.0372634036672829,0.428264388920848
"UFSP2",518.742177865369,0.640963874512504,0.30775364587607,2.0827174043313,0.0372769900702202,0.428264388920848
"ACTA2",124.377626267659,-0.987225258597945,0.474010558706488,-2.08270731625041,0.0372779101617522,0.428264388920848
"AC097534.2",97.6788566261721,1.10786309613787,0.532014420038598,2.08239298486965,0.0373065886951721,0.428264388920848
"LUM",33.0284446840314,-3.11270026218946,1.49500889154616,-2.08206137086601,0.0373368643919887,0.428264388920848
"MAP2K6",169.539218337541,1.2050829314553,0.578821145297268,2.08196079435971,0.0373460509586296,0.428264388920848
"PLXNB2",166.457471330625,1.14531416982975,0.550152267029135,2.08181305152941,0.0373595491431933,0.428264388920848
"USP53",822.850903026849,0.607805432196496,0.29197240571306,2.08172217751915,0.0373678537009603,0.428264388920848
"ELOVL7",66.341970323256,-2.02866114515009,0.97470139382428,-2.08131552699495,0.0374050348712398,0.428384961020015
"FCER1G",7685.98704074787,1.50983877132252,0.725710658521566,2.08049689444882,0.0374799801876438,0.428937551036368
"IMPA2",145.191505436602,1.19344248133513,0.574031871740756,2.07905264513624,0.0376125119521117,0.430003122918547
"SKAP2",810.0763676541,0.886746222040717,0.426546029308322,2.07889925380069,0.0376266113283219,0.430003122918547
"PTPN3",3.1285986145033,-4.47640897506777,2.15417091797184,-2.07801940770899,0.0377075716481537,NA
"CYB561D1",221.539871375986,-0.9168566866896,0.441283900832811,-2.07770255148503,0.037736763909588,0.430955453091159
"MRPL20-AS1",254.946318949814,-0.713989323306625,0.343745840771887,-2.07708498146,0.0377937164748218,0.431299315566362
"LTC4S",477.967366304191,1.25978577789653,0.606627514402592,2.07670398718589,0.0378288883817149,0.431394306967633
"DZIP1L",17.3790402959282,2.06893142669175,0.996631588157205,2.07592399365673,0.0379009812021587,0.43166228655069
"GGACT",61.5653646576156,1.30080179662458,0.626630160295323,2.07586847720756,0.0379061168983709,0.43166228655069
"CABYR",11.2522972457129,-2.08185178623281,1.0031078889735,-2.07540166827241,0.0379493237135378,0.431848253136774
"MAP3K6",90.0501306986964,1.1299478264346,0.544611583225735,2.07477743999112,0.038007166370261,0.432068595118688
"PRKX",1442.82892608529,-0.655017952245004,0.315730270432823,-2.07461245748488,0.0380224666105194,0.432068595118688
"H1FX",1724.10492851238,0.677583860538093,0.326691844479387,2.07407644845828,0.0380722114750962,0.432213059855234
"AC093484.2",55.1919215067969,1.05502711856734,0.50871748486569,2.07389592446558,0.0380889776422088,0.432213059855234
"SPATA20",281.187448695276,0.848050892785568,0.408980760836424,2.07357160530286,0.0381191145592216,0.432227692284529
"STAC3",90.8724581957868,1.5818435614735,0.762990517323785,2.07321523080243,0.038152253553942,0.432227692284529
"AC233755.2",31.6473225604156,2.28927624675034,1.10432256134856,2.07301410554789,0.0381709668503701,0.432227692284529
"AC135048.3",11.7239459698253,2.4914073644894,1.20256786676803,2.07173951120548,0.0382897404665914,0.433179596136754
"HHEX",233.333215976012,0.79906204984419,0.385734519011383,2.07153368563473,0.038308949845054,0.433179596136754
"ADRB2",949.704092551659,0.619385447467993,0.29914576974861,2.07051381000139,0.0384042541591898,0.433614432034204
"CDKN1A",11791.7510361654,0.850403270814251,0.410733388460488,2.07045079534862,0.0384101492942698,0.433614432034204
"AL078590.2",7.1871115870051,3.15660104909006,1.52463872892418,2.07039280139331,0.0384155754136887,NA
"POLD4",1996.20897212348,0.660086696636035,0.318916082529218,2.06978177895923,0.038472784439478,0.433614432034204
"IGHG3",579.580097124052,-1.71452741243107,0.828539213536475,-2.06933767819257,0.0385144102919499,0.433614432034204
"NOS1AP",13.1401440249254,-2.4312624050618,1.17491197723408,-2.06931451221169,0.0385165827043703,0.433614432034204
"TMEM116",243.51650956847,0.919364794806217,0.444332096079966,2.06909382175435,0.0385372833892531,0.433614432034204
"AC083973.1",52.848527930067,1.13383183432448,0.548001453652404,2.06903070560771,0.0385432053994347,0.433614432034204
"LMNTD2",26.7501317816527,1.33179782643101,0.643748600650468,2.0688166546464,0.0385632949574856,0.433614432034204
"SIGLEC1",101.653825904127,2.15705089674753,1.04285220220741,2.06841476882504,0.0386010376246609,0.433652635193985
"AC108488.1",23.5089651936679,1.49497507552949,0.722953561876679,2.06787151258894,0.0386521068341082,0.433652635193985
"TPM2",156.287301259006,-0.98012237814028,0.474046554333482,-2.06756566244501,0.0386808837587367,0.433652635193985
"SLC5A3",1890.31694634613,-0.93105734931,0.450340880179961,-2.06745021446407,0.0386917507966011,0.433652635193985
"HIST1H2AK",265.039840443902,0.970268905360126,0.469416635106073,2.06696745022868,0.038737221166821,0.433652635193985
"ABRAXAS1",287.908430889644,0.668657252717595,0.323509760830507,2.06688432213307,0.0387450553771059,0.433652635193985
"IWS1",1284.79518846251,-0.612213836528966,0.296217357806163,-2.06677232240247,0.0387556126548769,0.433652635193985
"HTD2",186.009885480491,-0.837756001273113,0.405688090815748,-2.06502488053956,0.0389206461992039,0.434991606596639
"NDRG3",331.553421299686,0.698510354549771,0.338272787593519,2.06493214993435,0.0389294206053004,0.434991606596639
"DUSP6",1577.65813207103,0.949356483556612,0.459996387145992,2.06383465193458,0.0390333963575424,0.435850321523969
"CXCR4",33992.3612041117,0.711124607395823,0.344905654778321,2.0617945735128,0.0392272979309532,0.437711266079552
"GATD3B",264.662323198228,0.709298208994346,0.344344661149551,2.05984958972921,0.0394129221405798,0.43947733029482
"NDRG4",11.1257995122716,-2.11954328165367,1.02945094982034,-2.05890652878951,0.0395031935394532,0.439956055330515
"EIF2S1",1247.57118423892,-0.660941153221104,0.321027697505127,-2.05882906165923,0.039510616619488,0.439956055330515
"PLPP7",6.77797488342584,3.27572851869777,1.59179005713479,2.057889797725,0.0396007133174424,NA
"SH3BP2",457.172694523593,0.646402779414939,0.314284235646303,2.05674579281922,0.0397106847940343,0.441641367323723
"MPV17",510.386866425774,0.786677400339424,0.382527930991317,2.0565227702478,0.0397321537794208,0.441641367323723
"CDH26",11.1199188161234,2.67667530880435,1.30163458945363,2.0563953435871,0.0397444247666233,0.441641367323723
"GJA4",3.16208193889635,-5.08287522414517,2.47327034284818,-2.05512318491306,0.0398671080703476,NA
"UGT1A6",7.21324548009152,-4.94990738259779,2.40860803585713,-2.05509045428237,0.0398702687528475,NA
"TENT5A",1077.65190240455,0.692248865301317,0.336904816742826,2.05473127987285,0.0399049669392234,0.443118872687934
"SH3YL1",355.628159673671,0.744006309897905,0.362255723171385,2.05381519823749,0.0399935813923259,0.443796178046887
"TYROBP",13131.7823951719,1.40931785303648,0.686413480339308,2.05316167791434,0.0400568997281999,0.444192039222026
"HIST1H4A",66.5638444487743,1.26849318967634,0.617911295927985,2.05287263404257,0.0400849317479468,0.444196333328282
"PTGDS",1548.38536831916,-0.837680787863151,0.408191363534752,-2.05217665706892,0.0401524971857935,0.444638404397885
"NDUFV2",3802.7358219703,-0.683004253319984,0.332971703512073,-2.0512381265912,0.0402437626532736,0.444925371814049
"MTFR1",115.073627834838,-0.898054002169598,0.437830129652509,-2.05114710328947,0.0402526233784832,0.444925371814049
"PRELID3A",12.0737132770859,2.13492910756137,1.04089258542573,2.05105611996283,0.0402614818656726,0.444925371814049
"RSRP1",15754.4797000678,0.780573579832591,0.38064518250106,2.0506592903758,0.0403001380566087,0.445046473054013
"GPRIN1",17.9588375920272,-1.52754056590122,0.745674358645399,-2.04853572902275,0.0405075349080644,0.447029581663997
"ZNF703",266.390796352449,0.901345304216186,0.440548460757331,2.0459617601812,0.0407601331121524,0.44950845493896
"IGHV3-21",13586.2894633145,5.287704076715,2.58609397623913,2.04466818503043,0.0408875822414953,0.450513336368716
"NIT2",425.903841733625,0.654543590294612,0.320153491319388,2.04446806935375,0.0409073287130916,0.450513336368716
"DNAJC2",2013.92867358911,-0.585786671359135,0.286687501527563,-2.04329337078832,0.0410234054485202,0.45130366262903
"DUSP2",19065.1179040065,0.566286208041235,0.2771848919663,2.04299088606201,0.0410533403348045,0.45130366262903
"QTRT2",478.623030090888,-0.704393959824912,0.344802727992604,-2.04288975300689,0.0410633529228057,0.45130366262903
"NDUFV3",644.86334837013,0.618206453780424,0.302725623263672,2.04213454783103,0.0411381867672785,0.451817077906105
"RAB3IL1",38.2469802141101,2.58489156460191,1.26601850759865,2.04174863881324,0.041176471361217,0.451817359874
"UGP2",1895.54398858165,0.688554253413888,0.337267442337825,2.0415675128351,0.0411944505984199,0.451817359874
"ACOX3",299.033860461897,-0.749531544867447,0.367351833562976,-2.04036424045493,0.0413140607947271,0.452713480664884
"BCAR3",292.10431026036,-1.30071748311179,0.637560217306203,-2.04014844057795,0.0413355432629013,0.452713480664884
"IGHV1-69",96.4988982706025,1.86933934867776,0.916389507540649,2.03989606307756,0.0413606789654002,0.452713480664884
"SPDL1",119.574415996899,-0.979879353925942,0.480844220743428,-2.03783119699549,0.0415668172873542,0.454660054576724
"SH3BP1",554.24500573482,0.979894851753363,0.480938540145434,2.03746377126908,0.0416035889026291,0.454752698290779
"CD69",20502.1579703522,1.01988352421065,0.500642288441935,2.03715017240087,0.0416349953590718,0.454786611440901
"DIPK2A",1298.23624786979,0.694114009929198,0.340962074008498,2.03575137190155,0.0417753276886562,0.456009487297098
"TUBB4B",18156.5812994882,0.636449138268262,0.312885372536478,2.03412877089376,0.0419386138325726,0.457036124560174
"DEPDC1B",87.7590968055983,-1.01996374300963,0.501435465678999,-2.03408775968506,0.0419427478754877,0.457036124560174
"APOC3",516.043594974211,-7.62671099476516,3.74966904070015,-2.0339691082019,0.0419547102144795,0.457036124560174
"AC092809.2",79.0124584636392,1.97014331270699,0.96939123591471,2.03235106705703,0.0421181280853005,0.458505475660304
"KIF3C",81.9299907136602,-1.10032878618269,0.54154195677049,-2.03184401951891,0.0421694492498242,0.458753358528216
"TMEM97",256.860314652764,-0.710952137971316,0.350029278685619,-2.03112191254682,0.0422426291271578,0.459238541823526
"GPR25",231.314109685858,-1.45539851337858,0.716814883753412,-2.03036871354815,0.0423190743868647,0.459379636379958
"SERPINE2",291.415529549045,-1.25869439995434,0.620078917529074,-2.02989388023392,0.042367327288351,0.459379636379958
"YAE1",98.3030043802736,-0.967354950112151,0.476583287322864,-2.02977103025606,0.0423798189664418,0.459379636379958
"CDC5L",1545.89761928146,-0.610596074256513,0.300833096349744,-2.02968384019371,0.0423886865495354,0.459379636379958
"PTPRF",28.32070056106,-1.86315948069496,0.917999400823304,-2.02958681566022,0.0423985561831888,0.459379636379958
"BMS1",648.345526155424,-0.608013641031023,0.299633755595523,-2.02918940098252,0.0424390027143867,0.459508015912914
"AP5S1",156.340835093305,-0.725364242737154,0.357747803388468,-2.02758545507965,0.0426025747149079,0.460739203609046
"PHF5A",1244.31099629621,-0.60708254184486,0.299422390565534,-2.02751217334894,0.0426100607768884,0.460739203609046
"ERH",2105.31082446663,-0.716022171478824,0.353248121762671,-2.02696667686709,0.0426658206894536,0.461031880859543
"ACOT7",372.36528874378,-0.77771281241311,0.383888817438933,-2.02588035150783,0.0427770471958701,0.461923114477985
"ERLIN2",206.647678142892,0.735875992489427,0.363325823061659,2.02538863405958,0.0428274736231665,0.46215704914509
"AADAC",18.3483736600872,-3.57635583029893,1.76609957274321,-2.02500237557043,0.0428671202970104,0.462274422102257
"HSD17B4",435.97875054955,0.94164020328215,0.465145269201714,2.02440025865081,0.0429289851754979,0.462631075653856
"AL096701.3",8.80771403946001,-2.06259080308392,1.01926679672426,-2.02360246572606,0.0430110711398082,0.463205020827372
"C11orf71",167.481118303504,0.748037296156308,0.369845140005025,2.02256894911785,0.0431176082464979,0.46375542241449
"GFPT2",345.124665967088,-1.01974814093582,0.504190155440345,-2.02254671165723,0.0431199029802868,0.46375542241449
"MRPS18C",809.465163530019,-0.747652438658972,0.369848090039696,-2.02151223378963,0.0432267672255909,0.464245960882693
"SDCCAG8",694.717239505155,0.608760966080979,0.301191309063274,2.02117706508288,0.0432614389873397,0.464245960882693
"CHRNE",261.082276085492,1.11757047092882,0.553003928298431,2.02090873814863,0.0432892131890122,0.464245960882693
"ANKRD9",123.708538322627,1.11386599796191,0.551295086129529,2.02045333975679,0.0433363854187165,0.464245960882693
"AFMID",198.010240939226,1.0693872144967,0.529334829046479,2.0202472155914,0.0433577509676612,0.464245960882693
"CDA",52.4199075610796,2.01070954966428,0.995279048028916,2.02024703890467,0.0433577692857254,0.464245960882693
"TCN2",223.743144711942,1.41926917690234,0.70265854713491,2.01985613451856,0.0433983124606483,0.464245960882693
"U62317.4",105.962705730147,0.943376897509856,0.467066474056374,2.01979150701361,0.0434050184737901,0.464245960882693
"C17orf53",40.5702174825005,-1.26634287781405,0.627028526043337,-2.01959372694716,0.0434255463783101,0.464245960882693
"GCLM",1587.30745726859,-1.27723590604114,0.632603158146234,-2.01901601279375,0.0434855552140367,0.464460412457749
"PLB1",119.662026339309,1.41832153443659,0.702628773932671,2.01859301391563,0.0435295377377002,0.464460412457749
"MN1",35.550571854262,-1.29228574553445,0.640201811290394,-2.01855996459885,0.0435329757174603,0.464460412457749
"CT70",64.2892971689686,1.80810102955558,0.895858586436978,2.01828844075356,0.0435612298714107,0.464460412457749
"PSMA3",1944.13269041746,-0.704467887790199,0.349108508649281,-2.01790523672946,0.0436011315657735,0.464563718112473
"LAD1",16.8015518317881,-2.66859965087058,1.3227353195108,-2.01748574450823,0.043644847213355,0.464563718112473
"LAYN",544.930130161411,-0.901845826715039,0.447041940902649,-2.01736290088144,0.0436576558594619,0.464563718112473
"GARS",1866.60346726632,-0.570053140060359,0.282620390389339,-2.01702764360013,0.0436926285861247,0.464628164210359
"GALC",609.860327120093,0.678720475968567,0.336556248578545,2.0166628277893,0.0437307116212385,0.464636993604041
"YPEL5",14971.0559436962,0.707109949766246,0.350698163588767,2.01629213717644,0.0437694366346768,0.464636993604041
"CPM",1357.38965249917,1.83865904608678,0.911947733296132,2.01618906320558,0.0437802096288597,0.464636993604041
"ACMSD",4.90279654265524,-4.43905602378652,2.2018567221862,-2.0160512621271,0.0437946156979096,NA
"IGHV3-30",11086.4665683431,3.44040318130243,1.70670631248817,2.01581441172895,0.0438193859832594,0.464745804606609
"EIF4ENIF1",174.846516796848,-0.88574589329745,0.43997138836389,-2.01318975897785,0.0440946702002256,0.46735696621189
"MAIP1",368.45627415513,-0.650180766830793,0.323069140413065,-2.01251275810341,0.0441659131722257,0.467522661514805
"FAN1",106.816597305585,1.03672596127577,0.515212955253332,2.01222805192469,0.0441959027235189,0.467522661514805
"MAP2K3",3321.83588710446,-0.912437889094419,0.45345017528418,-2.01221201099457,0.044197592907704,0.467522661514805
"CCND3",2631.67391503983,0.994853113012616,0.494543212021909,2.01166063718724,0.0442557226701556,0.467799793252456
"CLN5",375.955566627211,0.647583551316074,0.321954796744141,2.01141140888394,0.0442820192641888,0.467799793252456
"GNAQ",416.676920504872,1.27397216722114,0.633700761190962,2.01036868699174,0.0443921820529943,0.468422364278557
"SGIP1",9.74461298603104,-2.73187234489256,1.35893642973148,-2.01030179567147,0.0443992569576949,0.468422364278557
"DRD4",35.4682733010113,-1.34852925482403,0.670962181383726,-2.00984391108744,0.0444477116599982,0.468614710552753
"BRPF3",161.782907859215,-0.718379146608123,0.357477521899454,-2.00957851221252,0.0444758173757125,0.468614710552753
"MYO5B",78.0840537386405,-1.62139909887226,0.807293750501199,-2.00843757042048,0.0445968138601202,0.469427036132245
