"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.55361771541678e-309,1.31962235029712,0.744,0.403,8.56883839718449e-305,"1","ABCA1"
1.77227738069985e-307,2.57421720171751,0.292,0.048,4.27349244808154e-303,"1","ME1"
9.29597882788939e-302,1.45185388343624,0.612,0.26,2.24153937476897e-297,"1","SCARB2"
4.19986496758555e-299,2.18383228875922,0.334,0.07,1.0127134396339e-294,"1","FRMD4A"
1.11847507659758e-292,1.90150972497106,0.438,0.133,2.69697895219975e-288,"1","HES1"
9.6485561186129e-292,2.17877944766873,0.389,0.105,2.32655633688113e-287,"1","SMPDL3A"
3.09590133846363e-291,1.72472350790285,0.471,0.156,7.46514689743736e-287,"1","RENBP"
3.30717352792647e-285,2.06540732122014,0.293,0.053,7.97458752788909e-281,"1","CD163L1"
1.40522868225083e-280,1.63632254985245,0.567,0.252,3.38842792151143e-276,"1","AKR1B1"
2.42941905750708e-280,0.645815465712681,0.994,0.901,5.85805817336682e-276,"1","TYROBP"
4.832774485e-279,1.19728614116956,0.859,0.584,1.16532691156805e-274,"1","PLIN2"
5.08141751622006e-277,2.30899193431788,0.338,0.08,1.22528220568614e-272,"1","NR1H3"
7.62923380585963e-277,1.48979945475778,0.608,0.28,1.83963714760693e-272,"1","MSR1"
2.75827764833861e-274,2.58269307784977,0.286,0.055,6.65103489343888e-270,"1","ALDH1A1"
6.99365986981998e-272,2.67722718715837,0.316,0.073,1.68638120440969e-267,"1","RCAN1"
1.73301315405508e-267,1.75639999675107,0.352,0.088,4.17881461837301e-263,"1","WWP1"
5.05878134021938e-261,1.20650658492043,0.853,0.676,1.2198239445671e-256,"1","ZFAND5"
1.70711365385572e-259,2.59801398678643,0.277,0.055,4.1163631535423e-255,"1","EPHX1"
6.25717118395478e-259,1.19913740795972,0.671,0.348,1.50879168758702e-254,"1","SNX6"
2.88540553328963e-257,1.78194702500663,0.436,0.149,6.95757836242129e-253,"1","LGALS3BP"
3.05258249176625e-256,0.628015281988037,0.978,0.896,7.36069216239597e-252,"1","ATP6V0C"
1.60893030848694e-252,0.912616133099044,0.85,0.637,3.87961365285457e-248,"1","MFSD1"
6.53811236278887e-251,1.21729656705656,0.71,0.38,1.57653503403928e-246,"1","MRC1"
1.15784092893017e-250,1.62533032211148,0.459,0.164,2.79190183192932e-246,"1","C3AR1"
8.04597776934092e-249,2.1866058034436,0.307,0.072,1.94012661952118e-244,"1","ACP2"
8.14152126361896e-249,1.85889307547395,0.4,0.127,1.96316502229644e-244,"1","GCLC"
3.02608967884493e-247,1.72155548363988,0.393,0.121,7.29681004259879e-243,"1","GATM"
5.00058508336257e-245,1.4545798432069,0.567,0.265,1.20579108115122e-240,"1","MGST3"
8.78310562905626e-245,1.10748633346006,0.72,0.418,2.11787026033434e-240,"1","HEXA"
1.26395453841614e-244,0.832588451939588,0.934,0.843,3.04777357848284e-240,"1","GRN"
1.93055983304781e-240,1.25992965158967,0.627,0.324,4.6551589254282e-236,"1","PEBP1"
1.14709674431747e-239,1.26581048747533,0.836,0.658,2.76599437957272e-235,"1","FGL2"
2.3185356050854e-236,1.52196831007262,0.691,0.407,5.59068490454242e-232,"1","FABP5"
6.23073495724091e-235,0.910954731045094,0.935,0.788,1.5024171202395e-230,"1","GADD45B"
6.19109419376288e-231,1.64442540718637,0.41,0.14,1.49285854294204e-226,"1","ITSN1"
1.62057905711576e-229,1.66076951916272,0.393,0.129,3.90770228042324e-225,"1","RGL1"
3.24162664426469e-229,1.40102197082427,0.516,0.219,7.81653432731545e-225,"1","DNPH1"
9.38219658553533e-227,1.0410839132323,0.836,0.589,2.26232906267014e-222,"1","JUN"
3.52675994421451e-226,0.874088278392875,0.82,0.551,8.50407625348446e-222,"1","PRDX1"
1.57108115631951e-225,0.745739470457153,0.931,0.71,3.78834799223324e-221,"1","MS4A6A"
5.13574368112582e-221,1.27234421419481,0.611,0.322,1.23838187382987e-216,"1","CTSA"
7.62066321048337e-220,2.25175823926726,0.357,0.116,1.83757051994385e-215,"1","TREM2"
1.64839210936384e-219,0.947347776354625,0.734,0.416,3.97476789330903e-215,"1","MARCKS"
2.32324115445539e-218,1.69245215041464,0.508,0.241,5.60203139573829e-214,"1","GYPC"
1.84101667559234e-213,1.73694604320111,0.358,0.114,4.43924350985582e-209,"1","GLMP"
1.8421012760278e-210,0.614781283324014,0.978,0.919,4.44185880688585e-206,"1","HLA-E"
4.0019572332388e-210,1.46422917452929,0.454,0.184,9.64991947650872e-206,"1","IL18BP"
8.48565133222475e-210,1.1090270935456,0.485,0.193,2.04614510573935e-205,"1","NRP2"
2.40258916120753e-209,0.927105046194193,0.86,0.7,5.79336324441971e-205,"1","NR4A2"
2.39544595669313e-208,1.1339546656113,0.599,0.308,5.77613883537414e-204,"1","LY96"
2.75818040034638e-202,1.21872928667982,0.552,0.265,6.65080039935523e-198,"1","LAMP2"
1.58061070703165e-200,0.968748259150277,0.94,0.831,3.81132659786542e-196,"1","FOS"
9.18463068418418e-200,1.67047070539944,0.367,0.127,2.21468999687733e-195,"1","CRYL1"
1.31314527848086e-199,1.1042882823824,0.828,0.646,3.1663872100009e-195,"1","ATF3"
4.92271371045198e-199,0.765655895461655,0.659,0.347,1.18701395700129e-194,"1","CD14"
